wave282	wave283
2787	0.265749
2787.5	0.265749
2788	0.265596
2788.5	0.265505
2789	0.265688
2789.5	0.265413
2790	0.265291
2790.5	0.265352
2791	0.265413
2791.5	0.265535
2792	0.265535
2792.5	0.265627
2793	0.265841
2793.5	0.265749
2794	0.265902
2794.5	0.265993
2795	0.266146
2795.5	0.265932
2796	0.265444
2796.5	0.265261
2797	0.2652
2797.5	0.265108
2798	0.264956
2798.5	0.265017
2799	0.264772
2799.5	0.264803
2800	0.264833
2800.5	0.26462
2801	0.264589
2801.5	0.264528
2802	0.264559
2802.5	0.264345
2803	0.264101
2803.5	0.263704
2804	0.263491
2804.5	0.263277
2805	0.26285
2805.5	0.262423
2806	0.262056
2806.5	0.26166
2807	0.261019
2807.5	0.260256
2808	0.259493
2808.5	0.258944
2809	0.258547
2809.5	0.258333
2810	0.258242
2810.5	0.25812
2811	0.258211
2811.5	0.258791
2812	0.259066
2812.5	0.259127
2813	0.259157
2813.5	0.25931
2814	0.260103
2814.5	0.26108
2815	0.261751
2815.5	0.2623
2816	0.262789
2816.5	0.263399
2817	0.263918
2817.5	0.264132
2818	0.264254
2818.5	0.264467
2819	0.264925
2819.5	0.265139
2820	0.265017
2820.5	0.264833
2821	0.264986
2821.5	0.265169
2822	0.265383
2822.5	0.265383
2823	0.265413
2823.5	0.265535
2824	0.265779
2824.5	0.26581
2825	0.265963
2825.5	0.266054
2826	0.266054
2826.5	0.266085
2827	0.265963
2827.5	0.265841
2828	0.265963
2828.5	0.266268
2829	0.266329
2829.5	0.266573
2830	0.26639
2830.5	0.266115
2831	0.266146
2831.5	0.266268
2832	0.265993
2832.5	0.265871
2833	0.265596
2833.5	0.265474
2834	0.265688
2834.5	0.265474
2835	0.265078
2835.5	0.264894
2836	0.264772
2836.5	0.264345
2837	0.264223
2837.5	0.264254
2838	0.26404
2838.5	0.263369
2839	0.262911
2839.5	0.262697
2840	0.262392
2840.5	0.261904
2841	0.261354
2841.5	0.260592
2842	0.259981
2842.5	0.259523
2843	0.258699
2843.5	0.257875
2844	0.257204
2844.5	0.257082
2845	0.257204
2845.5	0.257082
2846	0.257113
2846.5	0.257204
2847	0.257235
2847.5	0.257387
2848	0.257479
2848.5	0.257906
2849	0.258608
2849.5	0.259401
2850	0.260164
2850.5	0.260683
2851	0.26108
2851.5	0.261507
2852	0.261873
2852.5	0.262117
2853	0.262545
2853.5	0.263002
2854	0.263399
2854.5	0.263521
2855	0.263796
2855.5	0.263918
2856	0.263979
2856.5	0.264254
2857	0.264498
2857.5	0.264803
2858	0.26465
2858.5	0.264315
2859	0.264101
2859.5	0.263948
2860	0.263948
2860.5	0.263857
2861	0.264132
2861.5	0.264284
2862	0.264345
2862.5	0.264162
2863	0.263735
2863.5	0.263186
2864	0.26288
2864.5	0.262575
2865	0.262392
2865.5	0.262331
2866	0.2623
2866.5	0.262423
2867	0.262453
2867.5	0.262545
2868	0.262667
2868.5	0.262484
2869	0.262453
2869.5	0.26285
2870	0.26343
2870.5	0.263613
2871	0.26404
2871.5	0.264498
2872	0.264589
2872.5	0.264589
2873	0.26462
2873.5	0.26462
2874	0.264559
2874.5	0.264589
2875	0.264833
2875.5	0.265383
2876	0.265718
2876.5	0.265718
2877	0.265444
2877.5	0.265261
2878	0.264986
2878.5	0.264894
2879	0.2652
2879.5	0.265383
2880	0.265108
2880.5	0.264681
2881	0.264437
2881.5	0.264101
2882	0.264071
2882.5	0.264284
2883	0.264223
2883.5	0.264071
2884	0.263948
2884.5	0.263674
2885	0.263124
2885.5	0.262636
2886	0.262606
2886.5	0.262453
2887	0.262392
2887.5	0.262392
2888	0.26227
2888.5	0.262392
2889	0.262484
2889.5	0.262545
2890	0.262728
2890.5	0.262941
2891	0.263369
2891.5	0.263552
2892	0.263582
2892.5	0.263918
2893	0.263857
2893.5	0.263857
2894	0.264223
2894.5	0.264467
2895	0.264345
2895.5	0.264376
2896	0.264925
2896.5	0.26523
2897	0.265169
2897.5	0.264833
2898	0.264406
2898.5	0.264284
2899	0.264132
2899.5	0.263948
2900	0.263704
2900.5	0.263216
2901	0.262728
2901.5	0.2623
2902	0.262148
2902.5	0.262087
2903	0.261812
2903.5	0.261232
2904	0.260286
2904.5	0.259706
2905	0.25873
2905.5	0.257967
2906	0.257631
2906.5	0.257326
2907	0.25699
2907.5	0.256868
2908	0.256838
2908.5	0.257021
2909	0.257051
2909.5	0.257296
2910	0.257479
2910.5	0.257784
2911	0.258303
2911.5	0.258821
2912	0.25931
2912.5	0.260073
2913	0.260988
2913.5	0.261202
2914	0.261568
2914.5	0.2623
2915	0.262941
2915.5	0.263094
2916	0.263186
2916.5	0.263521
2917	0.264009
2917.5	0.264315
2918	0.264315
2918.5	0.264345
2919	0.264742
2919.5	0.265108
2920	0.265352
2920.5	0.265291
2921	0.26523
2921.5	0.265505
2922	0.265657
2922.5	0.265383
2923	0.2652
2923.5	0.265047
2924	0.265322
2924.5	0.265474
2925	0.265444
2925.5	0.265291
2926	0.265322
2926.5	0.265505
2927	0.265413
2927.5	0.265352
2928	0.265291
2928.5	0.265169
2929	0.264803
2929.5	0.264589
2930	0.264681
2930.5	0.264711
2931	0.26465
2931.5	0.264406
2932	0.264132
2932.5	0.263857
2933	0.263521
2933.5	0.26343
2934	0.263643
2934.5	0.26343
2935	0.262667
2935.5	0.261721
2936	0.261049
2936.5	0.260347
2937	0.259768
2937.5	0.259066
2938	0.258669
2938.5	0.258455
2939	0.258211
2939.5	0.258303
2940	0.258486
2940.5	0.258272
2941	0.258364
2941.5	0.258638
2942	0.258944
2942.5	0.259401
2943	0.260286
2943.5	0.261263
2944	0.261721
2944.5	0.2623
2945	0.262972
2945.5	0.263338
2946	0.263613
2946.5	0.263613
2947	0.263704
2947.5	0.26404
2948	0.263887
2948.5	0.264071
2949	0.264345
2949.5	0.264681
2950	0.264681
2950.5	0.264528
2951	0.264589
2951.5	0.264681
2952	0.265017
2952.5	0.265108
2953	0.265169
2953.5	0.265322
2954	0.265291
2954.5	0.265169
2955	0.265108
2955.5	0.265108
2956	0.264956
2956.5	0.265017
2957	0.265139
2957.5	0.2652
2958	0.26523
2958.5	0.265322
2959	0.265383
2959.5	0.265413
2960	0.265535
2960.5	0.265841
2961	0.265871
2961.5	0.26581
2962	0.265932
2962.5	0.265932
2963	0.265779
2963.5	0.265505
2964	0.265139
2964.5	0.265139
2965	0.264956
2965.5	0.2652
2966	0.265474
2966.5	0.265535
2967	0.265657
2967.5	0.265688
2968	0.265596
2968.5	0.265444
2969	0.265413
2969.5	0.265352
2970	0.265169
2970.5	0.26523
2971	0.265108
2971.5	0.264925
2972	0.264772
2972.5	0.264467
2973	0.264376
2973.5	0.264101
2974	0.264071
2974.5	0.264162
2975	0.263948
2975.5	0.263399
2976	0.263338
2976.5	0.263369
2977	0.263216
2977.5	0.263216
2978	0.263369
2978.5	0.263552
2979	0.263582
2979.5	0.263582
2980	0.263948
2980.5	0.26404
2981	0.264254
2981.5	0.264528
2982	0.264711
2982.5	0.264894
2983	0.264833
2983.5	0.264956
2984	0.264956
2984.5	0.265169
2985	0.265169
2985.5	0.265352
2986	0.265383
2986.5	0.265535
2987	0.265841
2987.5	0.266024
2988	0.265932
2988.5	0.265841
2989	0.265779
2989.5	0.266146
2990	0.266268
2990.5	0.26639
2991	0.26642
2991.5	0.266207
2992	0.265993
2992.5	0.26581
2993	0.266237
2993.5	0.266115
2994	0.265718
2994.5	0.265566
2995	0.265505
2995.5	0.265718
2996	0.265902
2996.5	0.265902
2997	0.265932
2997.5	0.266115
2998	0.266573
2998.5	0.266634
2999	0.26642
2999.5	0.266054
3000	0.266054
3000.5	0.265657
3001	0.265474
3001.5	0.265688
3002	0.265535
3002.5	0.265566
3003	0.265718
3003.5	0.265749
3004	0.265749
3004.5	0.265963
3005	0.265779
3005.5	0.265505
3006	0.265505
3006.5	0.265688
3007	0.265566
3007.5	0.265413
3008	0.265566
3008.5	0.265596
3009	0.265566
3009.5	0.265779
3010	0.265718
3010.5	0.265688
3011	0.26581
3011.5	0.265932
3012	0.266054
3012.5	0.265749
3013	0.265841
3013.5	0.265963
3014	0.266024
3014.5	0.265932
3015	0.265871
3015.5	0.265749
3016	0.265993
3016.5	0.266054
3017	0.265902
3017.5	0.265902
3018	0.266207
3018.5	0.26639
3019	0.265871
3019.5	0.265413
3020	0.265871
