wave354	wave355
2804.5	0.274294
2805	0.273806
2805.5	0.273531
2806	0.273043
2806.5	0.272402
2807	0.271761
2807.5	0.271456
2808	0.270876
2808.5	0.269991
2809	0.269411
2809.5	0.269228
2810	0.269045
2810.5	0.268709
2811	0.268709
2811.5	0.268984
2812	0.26935
2812.5	0.26993
2813	0.270388
2813.5	0.270784
2814	0.271303
2814.5	0.272249
2815	0.272768
2815.5	0.273348
2816	0.27405
2816.5	0.274569
2817	0.275026
2817.5	0.27527
2818	0.275637
2818.5	0.276003
2819	0.2764
2819.5	0.2764
2820	0.276369
2820.5	0.276339
2821	0.276308
2821.5	0.276552
2822	0.276796
2822.5	0.276796
2823	0.276949
2823.5	0.276857
2824	0.276888
2824.5	0.276949
2825	0.276949
2825.5	0.277071
2826	0.276979
2826.5	0.276857
2827	0.276705
2827.5	0.276888
2828	0.277376
2828.5	0.27762
2829	0.27759
2829.5	0.277407
2830	0.276949
2830.5	0.277193
2831	0.277102
2831.5	0.276888
2832	0.276613
2832.5	0.276705
2833	0.276857
2833.5	0.276949
2834	0.276644
2834.5	0.2764
2835	0.276369
2835.5	0.276217
2836	0.276033
2836.5	0.275911
2837	0.275759
2837.5	0.275667
2838	0.275484
2838.5	0.275179
2839	0.274691
2839.5	0.274416
2840	0.274599
2840.5	0.274233
2841	0.273378
2841.5	0.272921
2842	0.272615
2842.5	0.271608
2843	0.270601
2843.5	0.269808
2844	0.269381
2844.5	0.269228
2845	0.269289
2845.5	0.269381
2846	0.269258
2846.5	0.269167
2847	0.269686
2847.5	0.270235
2848	0.270235
2848.5	0.270632
2849	0.271364
2849.5	0.272585
2850	0.273104
2850.5	0.273592
2851	0.274202
2851.5	0.274538
2852	0.274691
2852.5	0.274996
2853	0.275209
2853.5	0.275667
2854	0.275881
2854.5	0.276094
2855	0.276247
2855.5	0.276339
2856	0.276064
2856.5	0.276186
2857	0.276857
2857.5	0.276888
2858	0.276918
2858.5	0.276949
2859	0.276735
2859.5	0.276339
2860	0.2764
2860.5	0.276522
2861	0.275881
2861.5	0.275911
2862	0.276064
2862.5	0.275881
2863	0.275637
2863.5	0.275148
2864	0.274691
2864.5	0.274508
2865	0.274996
2865.5	0.274843
2866	0.274416
2866.5	0.274233
2867	0.274294
2867.5	0.274446
2868	0.274721
2868.5	0.274965
2869	0.275454
2869.5	0.275911
2870	0.276064
2870.5	0.276094
2871	0.276278
2871.5	0.276674
2872	0.276735
2872.5	0.276644
2873	0.276888
2873.5	0.277407
2874	0.277407
2874.5	0.277254
2875	0.277163
2875.5	0.277193
2876	0.277163
2876.5	0.277224
2877	0.277346
2877.5	0.277346
2878	0.277498
2878.5	0.277346
2879	0.277102
2879.5	0.276888
2880	0.276857
2880.5	0.276674
2881	0.276705
2881.5	0.276888
2882	0.276644
2882.5	0.276461
2883	0.276125
2883.5	0.275698
2884	0.275606
2884.5	0.275515
2885	0.275148
2885.5	0.274935
2886	0.274569
2886.5	0.274446
2887	0.274691
2887.5	0.274874
2888	0.274965
2888.5	0.274965
2889	0.275087
2889.5	0.275301
2890	0.275759
2890.5	0.27585
2891	0.275789
2891.5	0.275606
2892	0.27585
2892.5	0.276461
2893	0.27643
2893.5	0.276461
2894	0.276674
2894.5	0.276949
2895	0.276796
2895.5	0.276857
2896	0.27704
2896.5	0.277224
2897	0.277224
2897.5	0.277102
2898	0.27701
2898.5	0.276735
2899	0.276583
2899.5	0.276552
2900	0.276186
2900.5	0.275637
2901	0.275148
2901.5	0.27527
2902	0.275576
2902.5	0.27524
2903	0.274385
2903.5	0.273623
2904	0.273104
2904.5	0.272707
2905	0.272066
2905.5	0.271242
2906	0.270418
2906.5	0.270021
2907	0.269686
2907.5	0.269564
2908	0.269564
2908.5	0.269838
2909	0.270082
2909.5	0.270205
2910	0.270449
2910.5	0.27109
2911	0.272097
2911.5	0.272799
2912	0.272982
2912.5	0.273073
2913	0.273958
2913.5	0.27466
2914	0.275057
2914.5	0.275331
2915	0.275789
2915.5	0.276064
2916	0.276552
2916.5	0.276888
2917	0.276735
2917.5	0.276735
2918	0.277071
2918.5	0.277132
2919	0.277254
2919.5	0.277224
2920	0.277224
2920.5	0.277254
2921	0.277132
2921.5	0.277285
2922	0.277346
2922.5	0.277498
2923	0.277651
2923.5	0.277651
2924	0.277437
2924.5	0.277193
2925	0.277407
2925.5	0.27762
2926	0.277895
2926.5	0.277864
2927	0.27762
2927.5	0.277712
2928	0.277803
2928.5	0.277651
2929	0.277407
2929.5	0.27704
2930	0.276613
2930.5	0.276278
2931	0.276278
2931.5	0.276217
2932	0.276033
2932.5	0.275545
2933	0.27524
2933.5	0.275118
2934	0.274904
2934.5	0.274538
2935	0.273928
2935.5	0.273287
2936	0.272646
2936.5	0.271822
2937	0.271242
2937.5	0.271059
2938	0.270815
2938.5	0.270388
2939	0.270113
2939.5	0.270235
2940	0.270296
2940.5	0.270327
2941	0.270571
2941.5	0.270876
2942	0.271181
2942.5	0.271852
2943	0.272585
2943.5	0.27347
2944	0.273989
2944.5	0.274324
2945	0.274813
2945.5	0.275423
2946	0.275972
2946.5	0.276064
2947	0.276308
2947.5	0.276552
2948	0.276674
2948.5	0.276705
2949	0.276705
2949.5	0.277132
2950	0.277285
2950.5	0.277468
2951	0.277651
2951.5	0.277468
2952	0.27759
2952.5	0.277712
2953	0.277712
2953.5	0.27762
2954	0.277407
2954.5	0.277224
2955	0.277407
2955.5	0.277895
2956	0.278139
2956.5	0.277803
2957	0.277864
2957.5	0.277895
2958	0.277925
2958.5	0.278048
2959	0.277864
2959.5	0.278017
2960	0.278414
2960.5	0.278353
2961	0.27817
2961.5	0.278017
2962	0.278078
2962.5	0.278322
2963	0.278292
2963.5	0.2782
2964	0.278017
2964.5	0.278048
2965	0.27817
2965.5	0.278505
2966	0.278353
2966.5	0.278109
2967	0.278017
2967.5	0.278078
2968	0.277987
2968.5	0.277864
2969	0.277987
2969.5	0.277864
2970	0.277925
2970.5	0.277864
2971	0.277651
2971.5	0.277285
2972	0.276918
2972.5	0.276918
2973	0.276949
2973.5	0.276705
2974	0.276094
2974.5	0.275972
2975	0.276033
2975.5	0.276003
2976	0.276033
2976.5	0.276064
2977	0.275606
2977.5	0.275606
2978	0.275667
2978.5	0.275911
2979	0.276003
2979.5	0.276217
2980	0.276369
2980.5	0.276735
2981	0.276918
2981.5	0.27701
2982	0.27701
2982.5	0.277285
2983	0.277437
2983.5	0.27762
2984	0.277956
2984.5	0.278292
2985	0.278353
2985.5	0.278383
2986	0.278353
2986.5	0.278383
2987	0.278414
2987.5	0.278322
2988	0.278322
2988.5	0.278322
2989	0.278231
2989.5	0.278261
2990	0.278353
2990.5	0.2782
2991	0.278383
2991.5	0.278414
2992	0.278566
2992.5	0.278658
2993	0.278353
2993.5	0.277956
2994	0.27817
2994.5	0.278353
2995	0.27878
2995.5	0.279024
2996	0.278933
2996.5	0.278994
2997	0.278902
2997.5	0.278719
2998	0.278505
2998.5	0.278292
2999	0.278383
2999.5	0.278688
3000	0.278719
3000.5	0.278505
3001	0.278688
3001.5	0.279055
3002	0.279055
3002.5	0.278749
3003	0.278353
3003.5	0.278353
3004	0.278749
3004.5	0.279085
3005	0.278872
3005.5	0.278536
3006	0.278322
3006.5	0.278231
3007	0.278444
3007.5	0.278902
3008	0.278963
3008.5	0.279055
3009	0.278872
3009.5	0.278627
3010	0.278627
3010.5	0.278597
3011	0.278414
3011.5	0.278109
3012	0.27817
3012.5	0.278261
3013	0.278475
3013.5	0.278475
3014	0.278444
3014.5	0.278261
3015	0.278292
3015.5	0.278566
3016	0.278536
3016.5	0.278414
3017	0.278444
3017.5	0.278475
3018	0.278231
3018.5	0.278353
3019	0.278597
3019.5	0.278719
3020	0.278688
