wave279	wave280
2789	0.270113
2789.5	0.270449
2790	0.270601
2790.5	0.27054
2791	0.270449
2791.5	0.270571
2792	0.27054
2792.5	0.270235
2793	0.270388
2793.5	0.270235
2794	0.26993
2794.5	0.270021
2795	0.270021
2795.5	0.269808
2796	0.269869
2796.5	0.270357
2797	0.270235
2797.5	0.269747
2798	0.269777
2798.5	0.269686
2799	0.269655
2799.5	0.269411
2800	0.269289
2800.5	0.26932
2801	0.269197
2801.5	0.268892
2802	0.268557
2802.5	0.268465
2803	0.268648
2803.5	0.268343
2804	0.267977
2804.5	0.267672
2805	0.267336
2805.5	0.266878
2806	0.266298
2806.5	0.265749
2807	0.26523
2807.5	0.264833
2808	0.264406
2808.5	0.264162
2809	0.263796
2809.5	0.263369
2810	0.263186
2810.5	0.263308
2811	0.263521
2811.5	0.263674
2812	0.263948
2812.5	0.264223
2813	0.264589
2813.5	0.2652
2814	0.265902
2814.5	0.266573
2815	0.267397
2815.5	0.268129
2816	0.268831
2816.5	0.26932
2817	0.269899
2817.5	0.270266
2818	0.270479
2818.5	0.270601
2819	0.270601
2819.5	0.270815
2820	0.270815
2820.5	0.271059
2821	0.27112
2821.5	0.271303
2822	0.271151
2822.5	0.270998
2823	0.271364
2823.5	0.271456
2824	0.271456
2824.5	0.271486
2825	0.271852
2825.5	0.272036
2826	0.271975
2826.5	0.272097
2827	0.272005
2827.5	0.271822
2828	0.271883
2828.5	0.271914
2829	0.271822
2829.5	0.271822
2830	0.272005
2830.5	0.271791
2831	0.271517
2831.5	0.271456
2832	0.271151
2832.5	0.270967
2833	0.27109
2833.5	0.271303
2834	0.271364
2834.5	0.271578
2835	0.271547
2835.5	0.271303
2836	0.27109
2836.5	0.270845
2837	0.270632
2837.5	0.270357
2838	0.270082
2838.5	0.269686
2839	0.269381
2839.5	0.269411
2840	0.269075
2840.5	0.268557
2841	0.267946
2841.5	0.267519
2842	0.266817
2842.5	0.265871
2843	0.265169
2843.5	0.264437
2844	0.264009
2844.5	0.263796
2845	0.263704
2845.5	0.263613
2846	0.263674
2846.5	0.26346
2847	0.263643
2847.5	0.263796
2848	0.264223
2848.5	0.264864
2849	0.265718
2849.5	0.26639
2850	0.266848
2850.5	0.267336
2851	0.268282
2851.5	0.269014
2852	0.269136
2852.5	0.269442
2853	0.269869
2853.5	0.270052
2854	0.270296
2854.5	0.27051
2855	0.270815
2855.5	0.270906
2856	0.271212
2856.5	0.271273
2857	0.271029
2857.5	0.27112
2858	0.271029
2858.5	0.271334
2859	0.271212
2859.5	0.270967
2860	0.270571
2860.5	0.270418
2861	0.270815
2861.5	0.270845
2862	0.270693
2862.5	0.270449
2863	0.270205
2863.5	0.270021
2864	0.269655
2864.5	0.269442
2865	0.26932
2865.5	0.269472
2866	0.269136
2866.5	0.269197
2867	0.269472
2867.5	0.269289
2868	0.269167
2868.5	0.269167
2869	0.268923
2869.5	0.269045
2870	0.269716
2870.5	0.270205
2871	0.270632
2871.5	0.270815
2872	0.270998
2872.5	0.271425
2873	0.271852
2873.5	0.272005
2874	0.271975
2874.5	0.271852
2875	0.271761
2875.5	0.271975
2876	0.272158
2876.5	0.272036
2877	0.2717
2877.5	0.271639
2878	0.271822
2878.5	0.271975
2879	0.272219
2879.5	0.272097
2880	0.272188
2880.5	0.272127
2881	0.271975
2881.5	0.2717
2882	0.271395
2882.5	0.2717
2883	0.271578
2883.5	0.271181
2884	0.270754
2884.5	0.270296
2885	0.270174
2885.5	0.270113
2886	0.270113
2886.5	0.269899
2887	0.269808
2887.5	0.269808
2888	0.26993
2888.5	0.270021
2889	0.269869
2889.5	0.269716
2890	0.270235
2890.5	0.270754
2891	0.271059
2891.5	0.271181
2892	0.271181
2892.5	0.271029
2893	0.271151
2893.5	0.271456
2894	0.271578
2894.5	0.271761
2895	0.272066
2895.5	0.272371
2896	0.272402
2896.5	0.271944
2897	0.2717
2897.5	0.27173
2898	0.271761
2898.5	0.271578
2899	0.271456
2899.5	0.271395
2900	0.271212
2900.5	0.270998
2901	0.270632
2901.5	0.270388
2902	0.270113
2902.5	0.269899
2903	0.269747
2903.5	0.269625
2904	0.269228
2904.5	0.268496
2905	0.267519
2905.5	0.266634
2906	0.266085
2906.5	0.265779
2907	0.265474
2907.5	0.265291
2908	0.265169
2908.5	0.265139
2909	0.26523
2909.5	0.265383
2910	0.265871
2910.5	0.266451
2911	0.267183
2911.5	0.26755
2912	0.268099
2912.5	0.268618
2913	0.269197
2913.5	0.269686
2914	0.270052
2914.5	0.270449
2915	0.270723
2915.5	0.270967
2916	0.271395
2916.5	0.271547
2917	0.271334
2917.5	0.271456
2918	0.2717
2918.5	0.27173
2919	0.271791
2919.5	0.272066
2920	0.272066
2920.5	0.272036
2921	0.272127
2921.5	0.272341
2922	0.272585
2922.5	0.272738
2923	0.272676
2923.5	0.272768
2924	0.272707
2924.5	0.272646
2925	0.272524
2925.5	0.272402
2926	0.27228
2926.5	0.271944
2927	0.2717
2927.5	0.2717
2928	0.271852
2928.5	0.271822
2929	0.271761
2929.5	0.271914
2930	0.271822
2930.5	0.271883
2931	0.271883
2931.5	0.27173
2932	0.271303
2932.5	0.270754
2933	0.270418
2933.5	0.270357
2934	0.270205
2934.5	0.26993
2935	0.269442
2935.5	0.268923
2936	0.26819
2936.5	0.267366
2937	0.266634
2937.5	0.266024
2938	0.26581
2938.5	0.265932
2939	0.265993
2939.5	0.265841
2940	0.265688
2940.5	0.265474
2941	0.265474
2941.5	0.265352
2942	0.265413
2942.5	0.265963
2943	0.267
2943.5	0.267763
2944	0.268648
2944.5	0.268984
2945	0.269289
2945.5	0.269716
2946	0.270357
2946.5	0.270815
2947	0.27109
2947.5	0.271303
2948	0.271273
2948.5	0.271303
2949	0.271639
2949.5	0.271669
2950	0.271761
2950.5	0.272127
2951	0.272249
2951.5	0.272249
2952	0.272463
2952.5	0.272554
2953	0.272432
2953.5	0.27231
2954	0.272524
2954.5	0.272768
2955	0.272982
2955.5	0.273195
2956	0.273165
2956.5	0.273165
2957	0.273043
2957.5	0.272738
2958	0.272738
2958.5	0.272921
2959	0.272829
2959.5	0.272707
2960	0.272463
2960.5	0.272615
2961	0.272676
2961.5	0.272951
2962	0.273409
2962.5	0.273317
2963	0.273287
2963.5	0.273439
2964	0.273439
2964.5	0.273287
2965	0.273073
2965.5	0.272829
2966	0.273104
2966.5	0.273378
2967	0.273104
2967.5	0.27289
2968	0.272738
2968.5	0.272371
2969	0.272341
2969.5	0.272219
2970	0.272371
2970.5	0.272615
2971	0.27286
2971.5	0.27289
2972	0.272585
2972.5	0.27228
2973	0.272005
2973.5	0.271761
2974	0.271425
2974.5	0.271181
2975	0.271456
2975.5	0.271486
2976	0.27112
2976.5	0.270906
2977	0.270937
2977.5	0.270937
2978	0.270662
2978.5	0.270479
2979	0.270479
2979.5	0.270479
2980	0.270723
2980.5	0.270998
2981	0.271212
2981.5	0.271425
2982	0.27173
2982.5	0.271761
2983	0.272066
2983.5	0.272615
2984	0.27289
2984.5	0.272799
2985	0.272432
2985.5	0.272463
2986	0.272493
2986.5	0.272615
2987	0.272524
2987.5	0.272432
2988	0.272585
2988.5	0.272829
2989	0.273165
2989.5	0.273531
2990	0.273561
2990.5	0.27347
2991	0.273531
2991.5	0.273775
2992	0.273989
2992.5	0.273989
2993	0.273684
2993.5	0.273531
2994	0.273531
2994.5	0.273684
2995	0.273684
2995.5	0.273714
2996	0.273531
2996.5	0.273439
2997	0.273684
2997.5	0.273806
2998	0.274019
2998.5	0.273989
2999	0.274111
2999.5	0.274355
3000	0.274233
3000.5	0.274172
3001	0.273897
3001.5	0.273806
3002	0.273714
3002.5	0.273745
3003	0.273897
3003.5	0.274233
3004	0.274233
3004.5	0.27405
3005	0.273958
3005.5	0.273745
3006	0.273623
3006.5	0.27347
3007	0.273653
3007.5	0.273531
3008	0.273409
3008.5	0.273531
3009	0.273561
3009.5	0.27347
3010	0.273561
3010.5	0.273714
3011	0.273836
3011.5	0.273958
3012	0.274019
3012.5	0.274202
3013	0.274233
3013.5	0.274233
3014	0.274355
3014.5	0.27405
3015	0.273867
3015.5	0.273684
3016	0.274111
3016.5	0.274263
3017	0.274263
3017.5	0.273989
3018	0.273989
3018.5	0.274141
3019	0.274355
3019.5	0.274385
3020	0.274263
