wave339	wave340
2807	0.263582
2807.5	0.262911
2808	0.262087
2808.5	0.261019
2809	0.260195
2809.5	0.25992
2810	0.259676
2810.5	0.25934
2811	0.259035
2811.5	0.259371
2812	0.260195
2812.5	0.260988
2813	0.261049
2813.5	0.261049
2814	0.261751
2814.5	0.262545
2815	0.263308
2815.5	0.263582
2816	0.26346
2816.5	0.263857
2817	0.264681
2817.5	0.265047
2818	0.265383
2818.5	0.265535
2819	0.265596
2819.5	0.265657
2820	0.265688
2820.5	0.265902
2821	0.265871
2821.5	0.266024
2822	0.266085
2822.5	0.266085
2823	0.265932
2823.5	0.265932
2824	0.265841
2824.5	0.265841
2825	0.266115
2825.5	0.266207
2826	0.266024
2826.5	0.266298
2827	0.266207
2827.5	0.266207
2828	0.266268
2828.5	0.266268
2829	0.265963
2829.5	0.265627
2830	0.265932
2830.5	0.266268
2831	0.26642
2831.5	0.266237
2832	0.266451
2832.5	0.266237
2833	0.266054
2833.5	0.266298
2834	0.266634
2834.5	0.266726
2835	0.266573
2835.5	0.266176
2836	0.266146
2836.5	0.266054
2837	0.265871
2837.5	0.266024
2838	0.265871
2838.5	0.265902
2839	0.265718
2839.5	0.265535
2840	0.265078
2840.5	0.264925
2841	0.264589
2841.5	0.26462
2842	0.264315
2842.5	0.263399
2843	0.262117
2843.5	0.261538
2844	0.261629
2844.5	0.261873
2845	0.261843
2845.5	0.261477
2846	0.261354
2846.5	0.261599
2847	0.261538
2847.5	0.261721
2848	0.261721
2848.5	0.262453
2849	0.263338
2849.5	0.263765
2850	0.263887
2850.5	0.264132
2851	0.264498
2851.5	0.26465
2852	0.264803
2852.5	0.265169
2853	0.26523
2853.5	0.265047
2854	0.265169
2854.5	0.265383
2855	0.265627
2855.5	0.265841
2856	0.265749
2856.5	0.265474
2857	0.265596
2857.5	0.266146
2858	0.266146
2858.5	0.265566
2859	0.265505
2859.5	0.265718
2860	0.266054
2860.5	0.266085
2861	0.265963
2861.5	0.265718
2862	0.265413
2862.5	0.2652
2863	0.265383
2863.5	0.264986
2864	0.264498
2864.5	0.264437
2865	0.264345
2865.5	0.264101
2866	0.263704
2866.5	0.263674
2867	0.263979
2867.5	0.264223
2868	0.263948
2868.5	0.263735
2869	0.264101
2869.5	0.264681
2870	0.265169
2870.5	0.265505
2871	0.265627
2871.5	0.265657
2872	0.266024
2872.5	0.266207
2873	0.266085
2873.5	0.265871
2874	0.265963
2874.5	0.266024
2875	0.265902
2875.5	0.266146
2876	0.266359
2876.5	0.266298
2877	0.266329
2877.5	0.266237
2878	0.266237
2878.5	0.265871
2879	0.265902
2879.5	0.266176
2880	0.266115
2880.5	0.266176
2881	0.266207
2881.5	0.266268
2882	0.266176
2882.5	0.265963
2883	0.265963
2883.5	0.266024
2884	0.265718
2884.5	0.265474
2885	0.264986
2885.5	0.264803
2886	0.265413
2886.5	0.26581
2887	0.265505
2887.5	0.264894
2888	0.264956
2888.5	0.265413
2889	0.265749
2889.5	0.265413
2890	0.265566
2890.5	0.265932
2891	0.266024
2891.5	0.265932
2892	0.266085
2892.5	0.266207
2893	0.26642
2893.5	0.266115
2894	0.265963
2894.5	0.266054
2895	0.266146
2895.5	0.266085
2896	0.266085
2896.5	0.265963
2897	0.265993
2897.5	0.266115
2898	0.266329
2898.5	0.266329
2899	0.266268
2899.5	0.266054
2900	0.266085
2900.5	0.265902
2901	0.265718
2901.5	0.265841
2902	0.265657
2902.5	0.265108
2903	0.264772
2903.5	0.264803
2904	0.264986
2904.5	0.264559
2905	0.26346
2905.5	0.262545
2906	0.262178
2906.5	0.262392
2907	0.262484
2907.5	0.261873
2908	0.261385
2908.5	0.261629
2909	0.261934
2909.5	0.261782
2910	0.261415
2910.5	0.261721
2911	0.262484
2911.5	0.263369
2912	0.26404
2912.5	0.264254
2913	0.264528
2913.5	0.264803
2914	0.2652
2914.5	0.265352
2915	0.265413
2915.5	0.265413
2916	0.265535
2916.5	0.265688
2917	0.265871
2917.5	0.265963
2918	0.265993
2918.5	0.265902
2919	0.266085
2919.5	0.266054
2920	0.265932
2920.5	0.265902
2921	0.265993
2921.5	0.265902
2922	0.265657
2922.5	0.265383
2923	0.265383
2923.5	0.265505
2924	0.265779
2924.5	0.266207
2925	0.266329
2925.5	0.266176
2926	0.266329
2926.5	0.26639
2927	0.266054
2927.5	0.265688
2928	0.265841
2928.5	0.265841
2929	0.265596
2929.5	0.265596
2930	0.265566
2930.5	0.265291
2931	0.265505
2931.5	0.265383
2932	0.265139
2932.5	0.265169
2933	0.264956
2933.5	0.264711
2934	0.264528
2934.5	0.264101
2935	0.263674
2935.5	0.263033
2936	0.262331
2936.5	0.261568
2937	0.260592
2937.5	0.260408
2938	0.260622
2938.5	0.260714
2939	0.260378
2939.5	0.260347
2940	0.260714
2940.5	0.261049
2941	0.261568
2941.5	0.261934
2942	0.262239
2942.5	0.262911
2943	0.263796
2943.5	0.264406
2944	0.264528
2944.5	0.264864
2945	0.2652
2945.5	0.265413
2946	0.265566
2946.5	0.265718
2947	0.265871
2947.5	0.266298
2948	0.266268
2948.5	0.266451
2949	0.266298
2949.5	0.266237
2950	0.266481
2950.5	0.266573
2951	0.266268
2951.5	0.266573
2952	0.266787
2952.5	0.266756
2953	0.266634
2953.5	0.266665
2954	0.266878
2954.5	0.266787
2955	0.266573
2955.5	0.266817
2956	0.267122
2956.5	0.267336
2957	0.267275
2957.5	0.267183
2958	0.267092
2958.5	0.266848
2959	0.266787
2959.5	0.266909
2960	0.267031
2960.5	0.267275
2961	0.267214
2961.5	0.267122
2962	0.266817
2962.5	0.266878
2963	0.266939
2963.5	0.266817
2964	0.267275
2964.5	0.267336
2965	0.267275
2965.5	0.267336
2966	0.267336
2966.5	0.267305
2967	0.267244
2967.5	0.267275
2968	0.267153
2968.5	0.267336
2969	0.267061
2969.5	0.267092
2970	0.267
2970.5	0.266695
2971	0.266481
2971.5	0.26639
2972	0.266359
2972.5	0.266298
2973	0.265963
2973.5	0.265749
2974	0.265841
2974.5	0.265841
2975	0.265535
2975.5	0.265474
2976	0.265505
2976.5	0.265383
2977	0.265322
2977.5	0.265291
2978	0.265474
2978.5	0.264986
2979	0.264772
2979.5	0.264803
2980	0.265017
2980.5	0.265383
2981	0.265718
2981.5	0.265871
2982	0.266085
2982.5	0.266359
2983	0.266024
2983.5	0.265871
2984	0.266054
2984.5	0.266512
2985	0.266603
2985.5	0.266634
2986	0.266603
2986.5	0.266542
2987	0.266451
2987.5	0.266359
2988	0.266726
2988.5	0.266787
2989	0.266695
2989.5	0.266634
2990	0.266726
2990.5	0.266817
2991	0.266848
2991.5	0.26697
2992	0.266939
2992.5	0.267031
2993	0.267061
2993.5	0.267
2994	0.267366
2994.5	0.267733
2995	0.267672
2995.5	0.267458
2996	0.267244
2996.5	0.267031
2997	0.267153
2997.5	0.267122
2998	0.266909
2998.5	0.266665
2999	0.266695
2999.5	0.266695
3000	0.267
3000.5	0.267427
3001	0.267458
3001.5	0.266817
3002	0.266573
3002.5	0.266848
3003	0.267397
3003.5	0.267488
3004	0.267183
3004.5	0.26697
3005	0.267031
3005.5	0.266848
3006	0.266939
3006.5	0.267336
3007	0.267366
3007.5	0.267183
3008	0.267061
3008.5	0.267122
3009	0.267122
3009.5	0.267
3010	0.267061
3010.5	0.267183
3011	0.267275
3011.5	0.267122
3012	0.267092
3012.5	0.267031
3013	0.267061
3013.5	0.266726
3014	0.26642
3014.5	0.266451
3015	0.266603
3015.5	0.266603
3016	0.266695
3016.5	0.26642
3017	0.266573
3017.5	0.266787
3018	0.266787
3018.5	0.266787
3019	0.266909
3019.5	0.266848
3020	0.266512
