wave300	wave301
2920	0.244569
2920.5	0.244905
2921	0.245149
2921.5	0.245332
2922	0.245515
2922.5	0.24524
2923	0.245423
2923.5	0.245667
2924	0.24582
2924.5	0.245851
2925	0.24579
2925.5	0.245881
2926	0.245728
2926.5	0.245423
2927	0.245301
2927.5	0.245027
2928	0.244691
2928.5	0.24524
2929	0.245454
2929.5	0.245515
2930	0.245423
2930.5	0.245301
2931	0.245179
2931.5	0.244874
2932	0.244508
2932.5	0.244172
2933	0.243928
2933.5	0.243806
2934	0.24347
2934.5	0.243073
2935	0.242951
2935.5	0.242463
2936	0.242005
2936.5	0.241334
2937	0.240632
2937.5	0.240296
2938	0.240205
2938.5	0.239991
2939	0.239564
2939.5	0.239198
2940	0.23932
2940.5	0.239747
2941	0.240022
2941.5	0.240083
2942	0.239961
2942.5	0.240479
2943	0.241395
2943.5	0.242433
2944	0.243043
2944.5	0.243196
2945	0.24344
2945.5	0.243897
2946	0.244203
2946.5	0.244386
2947	0.244569
2947.5	0.244874
2948	0.244874
2948.5	0.244905
2949	0.245362
2949.5	0.245637
2950	0.245606
2950.5	0.245667
2951	0.245698
2951.5	0.245576
2952	0.245301
2952.5	0.245332
2953	0.245606
2953.5	0.245881
2954	0.24582
2954.5	0.245484
2955	0.245606
2955.5	0.245606
2956	0.245484
2956.5	0.245851
2957	0.246156
2957.5	0.245973
2958	0.245759
2958.5	0.245881
2959	0.245973
2959.5	0.245973
2960	0.246034
2960.5	0.245973
2961	0.245973
2961.5	0.245667
2962	0.245912
2962.5	0.246095
2963	0.245881
2963.5	0.245912
2964	0.245881
2964.5	0.24582
2965	0.245851
2965.5	0.245637
2966	0.245698
2966.5	0.245728
2967	0.245698
2967.5	0.245545
2968	0.245759
2968.5	0.245728
2969	0.245515
2969.5	0.245332
2970	0.245271
2970.5	0.245637
2971	0.245759
2971.5	0.245606
2972	0.245454
2972.5	0.245515
2973	0.245057
2973.5	0.244905
2974	0.244813
2974.5	0.244691
2975	0.244599
2975.5	0.244447
2976	0.244416
2976.5	0.24405
2977	0.243287
2977.5	0.243531
2978	0.243806
2978.5	0.243714
2979	0.24347
2979.5	0.243745
2980	0.244233
2980.5	0.244264
2981	0.244386
2981.5	0.244599
2982	0.244813
2982.5	0.245088
2983	0.245149
2983.5	0.245179
2984	0.245362
2984.5	0.245728
2985	0.245667
2985.5	0.245576
2986	0.245667
2986.5	0.24579
2987	0.245912
2987.5	0.24582
2988	0.245912
2988.5	0.246156
2989	0.246217
2989.5	0.246827
2990	0.247224
2990.5	0.247315
2991	0.247102
2991.5	0.246827
2992	0.246919
2992.5	0.246675
2993	0.246522
2993.5	0.246522
2994	0.246705
2994.5	0.246797
2995	0.24698
2995.5	0.247102
2996	0.247193
2996.5	0.24698
2997	0.247132
2997.5	0.247254
2998	0.247254
2998.5	0.246766
2999	0.246736
2999.5	0.246552
3000	0.246339
3000.5	0.246675
3001	0.246766
3001.5	0.246858
3002	0.246705
3002.5	0.246583
3003	0.246522
3003.5	0.246583
3004	0.246766
3004.5	0.246827
3005	0.246705
3005.5	0.246797
3006	0.247102
3006.5	0.247254
3007	0.247285
3007.5	0.247041
3008	0.246766
3008.5	0.246675
3009	0.247102
3009.5	0.247285
3010	0.247254
3010.5	0.247102
3011	0.24698
3011.5	0.246919
3012	0.246888
3012.5	0.246736
3013	0.246705
3013.5	0.246827
3014	0.24698
3014.5	0.246888
3015	0.24698
3015.5	0.247224
3016	0.247132
3016.5	0.246888
3017	0.24698
3017.5	0.247315
3018	0.247407
3018.5	0.247346
3019	0.247315
3019.5	0.247254
3020	0.247346
