wave294	wave295
2810	0.257448
2810.5	0.257357
2811	0.257509
2811.5	0.25754
2812	0.257967
2812.5	0.258303
2813	0.258333
2813.5	0.259096
2814	0.259951
2814.5	0.2605
2815	0.260988
2815.5	0.261477
2816	0.262087
2816.5	0.262514
2817	0.263338
2817.5	0.263704
2818	0.263887
2818.5	0.264345
2819	0.264711
2819.5	0.264925
2820	0.265108
2820.5	0.2652
2821	0.265474
2821.5	0.265566
2822	0.265718
2822.5	0.265902
2823	0.265993
2823.5	0.266146
2824	0.266146
2824.5	0.266146
2825	0.266298
2825.5	0.266329
2826	0.266268
2826.5	0.266359
2827	0.266359
2827.5	0.266207
2828	0.266207
2828.5	0.266359
2829	0.26639
2829.5	0.266481
2830	0.266512
2830.5	0.266512
2831	0.266268
2831.5	0.266298
2832	0.266787
2832.5	0.266939
2833	0.267031
2833.5	0.267031
2834	0.266939
2834.5	0.266878
2835	0.266634
2835.5	0.266451
2836	0.266481
2836.5	0.266237
2837	0.266024
2837.5	0.265902
2838	0.265505
2838.5	0.265017
2839	0.265139
2839.5	0.264894
2840	0.26465
2840.5	0.264193
2841	0.263796
2841.5	0.263369
2842	0.262667
2842.5	0.261904
2843	0.261324
2843.5	0.260622
2844	0.259951
2844.5	0.259584
2845	0.259554
2845.5	0.259249
2846	0.259279
2846.5	0.259523
2847	0.259737
2847.5	0.259798
2848	0.260134
2848.5	0.260683
2849	0.261599
2849.5	0.262178
2850	0.262911
2850.5	0.263399
2851	0.264132
2851.5	0.264589
2852	0.265017
2852.5	0.265291
2853	0.265688
2853.5	0.265963
2854	0.265932
2854.5	0.265749
2855	0.266207
2855.5	0.266665
2856	0.266573
2856.5	0.266451
2857	0.26642
2857.5	0.266298
2858	0.266085
2858.5	0.265963
2859	0.266085
2859.5	0.265871
2860	0.265749
2860.5	0.265841
2861	0.265749
2861.5	0.265474
2862	0.265169
2862.5	0.265047
2863	0.265139
2863.5	0.265383
2864	0.265139
2864.5	0.264589
2865	0.264132
2865.5	0.263857
2866	0.264009
2866.5	0.264009
2867	0.263857
2867.5	0.263948
2868	0.264071
2868.5	0.264162
2869	0.264223
2869.5	0.26465
2870	0.2652
2870.5	0.265657
2871	0.265902
2871.5	0.266085
2872	0.266451
2872.5	0.266542
2873	0.266787
2873.5	0.266939
2874	0.266756
2874.5	0.266665
2875	0.266787
2875.5	0.26697
2876	0.267
2876.5	0.267061
2877	0.266756
2877.5	0.266665
2878	0.266665
2878.5	0.266756
2879	0.266848
2879.5	0.26697
2880	0.26697
2880.5	0.267031
2881	0.26697
2881.5	0.266665
2882	0.266481
2882.5	0.266329
2883	0.266268
2883.5	0.26639
2884	0.266024
2884.5	0.265505
2885	0.265139
2885.5	0.264803
2886	0.264681
2886.5	0.264528
2887	0.264498
2887.5	0.264437
2888	0.264406
2888.5	0.264681
2889	0.264986
2889.5	0.264956
2890	0.264925
2890.5	0.26523
2891	0.265444
2891.5	0.26581
2892	0.265871
2892.5	0.266085
2893	0.266329
2893.5	0.266237
2894	0.266329
2894.5	0.26642
2895	0.266451
2895.5	0.266512
2896	0.266726
2896.5	0.266817
2897	0.266603
2897.5	0.266603
2898	0.266451
2898.5	0.266298
2899	0.26642
2899.5	0.26642
2900	0.266268
2900.5	0.26581
2901	0.265383
2901.5	0.265322
2902	0.264986
2902.5	0.264711
2903	0.264437
2903.5	0.263735
2904	0.263063
2904.5	0.262331
2905	0.261538
2905.5	0.260775
2906	0.260439
2906.5	0.260195
2907	0.25989
2907.5	0.25934
2908	0.25934
2908.5	0.259523
2909	0.259554
2909.5	0.259737
2910	0.260195
2910.5	0.260592
2911	0.261171
2911.5	0.261904
2912	0.262697
2912.5	0.263308
2913	0.263613
2913.5	0.264162
2914	0.264833
2914.5	0.265078
2915	0.265322
2915.5	0.265688
2916	0.266024
2916.5	0.266115
2917	0.266115
2917.5	0.266115
2918	0.266268
2918.5	0.266329
2919	0.266451
2919.5	0.266512
2920	0.266512
2920.5	0.266329
2921	0.26639
2921.5	0.266603
2922	0.26642
2922.5	0.26639
2923	0.266603
2923.5	0.266359
2924	0.266268
2924.5	0.266451
2925	0.266481
2925.5	0.26642
2926	0.266298
2926.5	0.266268
2927	0.266207
2927.5	0.265932
2928	0.265902
2928.5	0.266115
2929	0.266146
2929.5	0.265963
2930	0.266024
2930.5	0.265718
2931	0.265413
2931.5	0.265474
2932	0.265444
2932.5	0.264986
2933	0.264406
2933.5	0.263826
2934	0.263674
2934.5	0.263216
2935	0.262545
2935.5	0.261965
2936	0.261568
2936.5	0.260958
2937	0.260347
2937.5	0.25989
2938	0.259157
2938.5	0.258883
2939	0.258547
2939.5	0.258333
2940	0.258486
2940.5	0.258547
2941	0.258608
2941.5	0.259066
2942	0.259523
2942.5	0.260439
2943	0.261019
2943.5	0.261202
2944	0.261507
2944.5	0.26227
2945	0.263247
2945.5	0.263735
2946	0.26404
2946.5	0.264376
2947	0.264589
2947.5	0.264803
2948	0.265139
2948.5	0.265383
2949	0.265413
2949.5	0.265413
2950	0.265474
2950.5	0.265657
2951	0.265932
2951.5	0.26642
2952	0.266756
2952.5	0.266787
2953	0.266878
2953.5	0.267031
2954	0.267122
2954.5	0.267031
2955	0.267183
2955.5	0.267214
2956	0.267061
2956.5	0.267031
2957	0.26697
2957.5	0.267
2958	0.267031
2958.5	0.267122
2959	0.267183
2959.5	0.267122
2960	0.267427
2960.5	0.267977
2961	0.267977
2961.5	0.267916
2962	0.267763
2962.5	0.267702
2963	0.267397
2963.5	0.267305
2964	0.267366
2964.5	0.267366
2965	0.267214
2965.5	0.267061
2966	0.267031
2966.5	0.267031
2967	0.267122
2967.5	0.266848
2968	0.266817
2968.5	0.266756
2969	0.266665
2969.5	0.266603
2970	0.266573
2970.5	0.266603
2971	0.266512
2971.5	0.266787
2972	0.266634
2972.5	0.266146
2973	0.265963
2973.5	0.265688
2974	0.265383
2974.5	0.2652
2975	0.265047
2975.5	0.265139
2976	0.265017
2976.5	0.265139
2977	0.265261
2977.5	0.264894
2978	0.264711
2978.5	0.264864
2979	0.26523
2979.5	0.265291
2980	0.265444
2980.5	0.265932
2981	0.266207
2981.5	0.266176
2982	0.266268
2982.5	0.266573
2983	0.266817
2983.5	0.26697
2984	0.267153
2984.5	0.267305
2985	0.267366
2985.5	0.26758
2986	0.267641
2986.5	0.267733
2987	0.267611
2987.5	0.26755
2988	0.267427
2988.5	0.267488
2989	0.267672
2989.5	0.267733
2990	0.267763
2990.5	0.267488
2991	0.26758
2991.5	0.267672
2992	0.267397
2992.5	0.267366
2993	0.267488
2993.5	0.26755
2994	0.26755
2994.5	0.267672
2995	0.267672
2995.5	0.267702
2996	0.267977
2996.5	0.268373
2997	0.268435
2997.5	0.268587
2998	0.268373
2998.5	0.268343
2999	0.268312
2999.5	0.26819
3000	0.26816
3000.5	0.268221
3001	0.268221
3001.5	0.268221
3002	0.268099
3002.5	0.26819
3003	0.268312
3003.5	0.268465
3004	0.268435
3004.5	0.268312
3005	0.26819
3005.5	0.268435
3006	0.268312
3006.5	0.268312
3007	0.268557
3007.5	0.268496
3008	0.268373
3008.5	0.268282
3009	0.268129
3009.5	0.268282
3010	0.268465
3010.5	0.268465
3011	0.268465
3011.5	0.268435
3012	0.268251
3012.5	0.26819
3013	0.26816
3013.5	0.268007
3014	0.267824
3014.5	0.267946
3015	0.268221
3015.5	0.268557
3016	0.268648
3016.5	0.268373
3017	0.268251
3017.5	0.268465
3018	0.268282
3018.5	0.268282
3019	0.268068
3019.5	0.268129
3020	0.268373
