wave315	wave316
2937.5	0.263308
2938	0.263491
2938.5	0.263338
2939	0.262911
2939.5	0.26288
2940	0.263124
2940.5	0.263155
2941	0.263124
2941.5	0.263704
2942	0.264467
2942.5	0.265352
2943	0.265902
2943.5	0.266207
2944	0.266512
2944.5	0.266939
2945	0.267031
2945.5	0.267153
2946	0.267611
2946.5	0.267763
2947	0.267641
2947.5	0.267641
2948	0.267885
2948.5	0.26816
2949	0.268221
2949.5	0.268068
2950	0.267885
2950.5	0.267885
2951	0.26819
2951.5	0.268465
2952	0.268496
2952.5	0.268373
2953	0.268404
2953.5	0.268435
2954	0.268251
2954.5	0.268068
2955	0.268373
2955.5	0.268251
2956	0.26816
2956.5	0.26819
2957	0.26819
2957.5	0.268435
2958	0.268618
2958.5	0.268496
2959	0.268618
2959.5	0.268404
2960	0.268312
2960.5	0.268251
2961	0.26819
2961.5	0.268129
2962	0.268007
2962.5	0.267946
2963	0.267885
2963.5	0.267824
2964	0.267824
2964.5	0.267916
2965	0.268007
2965.5	0.268068
2966	0.26819
2966.5	0.268068
2967	0.268007
2967.5	0.267916
2968	0.267702
2968.5	0.267641
2969	0.267733
2969.5	0.267702
2970	0.267946
2970.5	0.267763
2971	0.267488
2971.5	0.267366
2972	0.267305
2972.5	0.267305
2973	0.267244
2973.5	0.267031
2974	0.266939
2974.5	0.266909
2975	0.266756
2975.5	0.26642
2976	0.266481
2976.5	0.26642
2977	0.266512
2977.5	0.266603
2978	0.266603
2978.5	0.266665
2979	0.266451
2979.5	0.266573
2980	0.266787
2980.5	0.266939
2981	0.267031
2981.5	0.267153
2982	0.267336
2982.5	0.267488
2983	0.267672
2983.5	0.26758
2984	0.26755
2984.5	0.267763
2985	0.268129
2985.5	0.268129
2986	0.268099
2986.5	0.268038
2987	0.268221
2987.5	0.268404
2988	0.268465
2988.5	0.268343
2989	0.268312
2989.5	0.26819
2990	0.268068
2990.5	0.267855
2991	0.267916
2991.5	0.267794
2992	0.267855
2992.5	0.267824
2993	0.267763
2993.5	0.268007
2994	0.268404
2994.5	0.268648
2995	0.268526
2995.5	0.268251
2996	0.268068
2996.5	0.267855
2997	0.267824
2997.5	0.268038
2998	0.267946
2998.5	0.268282
2999	0.268373
2999.5	0.268465
3000	0.268465
3000.5	0.268312
3001	0.268221
3001.5	0.268557
3002	0.268648
3002.5	0.268557
3003	0.268618
3003.5	0.26874
3004	0.26874
3004.5	0.268648
3005	0.268496
3005.5	0.268404
3006	0.268373
3006.5	0.268343
3007	0.268282
3007.5	0.268435
3008	0.268496
3008.5	0.268129
3009	0.268129
3009.5	0.268312
3010	0.268221
3010.5	0.268129
3011	0.268129
3011.5	0.26816
3012	0.268221
3012.5	0.268465
3013	0.268343
3013.5	0.268282
3014	0.268404
3014.5	0.268099
3015	0.268099
3015.5	0.267946
3016	0.267916
3016.5	0.268221
3017	0.268435
3017.5	0.268435
3018	0.268221
3018.5	0.268282
3019	0.268465
3019.5	0.268496
3020	0.268251
